Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID141990,141990,21,106.362,3.633,2.558,0,82,82,0.052,1,-10921639,17631.464,17514,13572,25237,1710252,2233.051,0.179,0.009,0.146
ID145346,145346,21,222.538,3.663,2.533,0,84,84,0.052,1,-10921639,12519.495,12234,9000,16784,1214391,1936.355,0.143,0.047,0.582
ID147023,147023,21,292.505,3.661,2.526,0,85,85,0.052,1,-10921639,11436.021,11066,7769,17555,1109294,2036.024,0.186,0.069,0.723
ID150416,150416,21,210.78,3.663,2.521,0,86,86,0.052,1,-10921639,10070.959,9977,6370,14670,976883,1741.473,0.186,0.065,0.706
ID155549,155549,21,294.246,3.668,2.523,0,87,87,0.052,1,-10921639,9219.577,8968,5710,15430,894299,1976.038,0.051,0.067,0.583
ID148710,148710,21,205.321,3.656,2.515,0,88,88,0.052,1,-10921639,8319.567,8164,5086,12548,806998,1609.232,0.198,0.067,0.647
ID152111,152111,21,192.536,3.667,2.507,0,89,89,0.052,1,-10921639,7774.237,7779,4853,11518,754101,1495.442,0.052,0.052,0.515
ID153835,153835,21,133.776,3.668,2.51,0,90,90,0.052,1,-10921639,7371.402,7100,4378,12828,715026,1584.352,0.05,0.031,0.28
ID157230,157230,21,105.961,3.665,2.495,0,91,91,0.052,1,-10921639,7873.918,7618,4034,12292,763770,1677.358,0.198,0.019,0.171
ID159248,159248,21,138.098,3.655,2.487,0,92,92,0.052,1,-10921639,9922.887,10093,5872,13080,962520,1554.998,0.185,0.034,0.421
ID160148,160148,21,152.854,3.784,2.467,0,93,93,0.052,1,-10921639,11748.887,11710,7922,15035,1139642,1645.814,0.091,0.032,0.442
ID164009,164009,21,157.719,3.788,2.458,0,94,94,0.052,1,-10921639,15147.474,14878,10776,23740,1469305,2378.958,0.05,0.012,0.145
ID162332,162332,21,225.228,3.784,2.465,0,95,95,0.052,1,-10921639,20116.701,20040,14910,28429,1951320,2608.86,0.156,0.022,0.326
ID165659,165659,21,468.674,3.79,2.454,0,97,97,0.052,1,-10921639,28347.794,28632,18646,37530,2749736,3789.152,0.093,0.036,0.522
ID168913,168913,21,333.422,3.793,2.449,0,98,98,0.052,1,-10921639,30996.155,30720,22403,41231,3006627,3760.345,0.061,0.02,0.321
ID170559,170559,21,328.012,3.792,2.473,0,99,99,0.052,1,-10921639,32635.536,32894,23794,42859,3165647,4092.574,0.053,0.019,0.298
ID172169,172169,21,410.23,3.787,2.464,0,100,100,0.052,1,-10921639,33849.072,33998,26378,41902,3283360,3376.96,0.092,0.024,0.468
ID173819,173819,21,430.585,3.762,2.513,0,101,101,0.052,1,-10921639,34628.753,34232,26648,47801,3358989,3617.992,0.198,0.028,0.52
ID175471,175471,21,420.467,3.767,2.517,0,102,102,0.052,1,-10921639,33112.67,33382,25448,40976,3211929,2964.586,0.093,0.037,0.788
ID177107,177107,21,219.103,3.764,2.512,0,103,103,0.052,1,-10921639,29320.216,29280,23264,38396,2844061,3177.93,0.198,0.012,0.219
ID178733,178733,21,226.84,3.781,2.523,0,104,104,0.052,1,-10921639,25861.258,26156,19317,34362,2508542,2950.356,0.198,0.023,0.397
ID182044,182044,21,285.171,3.764,2.495,0,105,105,0.052,1,-10921639,22438.144,22123,15394,28911,2176500,2966.48,0.068,0.023,0.338
ID183691,183691,21,103.272,3.772,2.503,0,106,106,0.052,1,-10921639,17759.784,17926,12294,25205,1722699,2474.545,0.179,0.008,0.116
ID180402,180402,21,160.344,3.775,2.502,0,107,107,0.052,1,-10921639,15188.546,15230,10850,21303,1473289,2095.606,0.182,0.026,0.364
ID187046,187046,21,103.297,3.776,2.493,0,108,108,0.052,1,-10921639,12420.536,11926,7253,19420,1204792,2221.127,0.198,0.014,0.156
ID185362,185362,21,168.63,3.79,2.51,0,109,109,0.052,1,-10921639,10531.845,9994,7134,17246,1021589,2021.481,0.175,0.023,0.232
ID190434,190434,21,111.433,3.786,2.495,0,110,110,0.052,1,-10921639,9097.598,8946,5387,13467,882467,1857.851,0.178,0.009,0.086
ID188731,188731,21,131.676,3.792,2.5,0,111,111,0.052,1,-10921639,8233.711,7989,5162,13600,798670,1590.346,0.166,0.023,0.232
ID207108,207108,21,285.654,3.785,2.435,0,120,120,0.052,1,-10921639,20587.99,20335,15154,27424,1997035,2701.001,0.166,0.035,0.521
ID208745,208745,21,493.579,3.793,2.427,0,121,121,0.052,1,-10921639,25640.289,25613,17916,33793,2487108,3098.118,0.071,0.048,0.76
ID210392,210392,21,513.51,3.79,2.419,0,122,122,0.052,1,-10921639,29840.928,29639,21213,39460,2894570,3708.574,0.198,0.045,0.694
ID205487,205487,21,545.157,3.791,2.416,0,123,123,0.052,1,-10921639,32712.464,32642,24058,45622,3173109,3632.535,0.153,0.042,0.719
ID211990,211990,21,470.964,3.795,2.407,0,124,124,0.052,1,-10921639,34274.485,34290,25064,42340,3324625,3305.403,0.198,0.036,0.725
ID213589,213589,21,512.617,3.796,2.453,0,125,125,0.052,1,-10921639,34741.474,34690,26332,42991,3369923,3416.686,0.174,0.043,0.829
ID215186,215186,21,441.609,3.797,2.411,0,126,126,0.052,1,-10921639,33839.577,33611,22708,41783,3282439,3747.431,0.198,0.04,0.702
ID221750,221750,21,424.004,3.805,2.421,0,127,127,0.052,1,-10921639,31979.093,32065,24474,43001,3101972,3341.6,0.185,0.037,0.684
ID223380,223380,21,224.382,3.802,2.456,0,128,128,0.052,1,-10921639,28489.144,28183,21910,37089,2763447,2868.146,0.155,0.022,0.418
ID218457,218457,21,142.498,3.666,2.39,0,130,130,0.052,1,-10921639,21786.01,21896,16378,27273,2113243,2331.588,0.198,0.013,0.239
ID220108,220108,21,144.538,3.675,2.392,0,131,131,0.052,1,-10921639,17888.68,17594,13177,25019,1735202,2201.397,0.03,0.016,0.257
ID224990,224990,21,204.721,3.706,2.371,0,132,132,0.052,1,-10921639,14990.021,15177,9586,20156,1454032,2013.643,0.092,0.031,0.45
ID226639,226639,21,204.603,3.717,2.357,0,133,133,0.052,1,-10921639,12683.433,12534,9350,18384,1230293,1765.366,0.113,0.042,0.577
ID228320,228320,21,319.507,3.714,2.352,0,134,134,0.052,1,-10921639,11278.144,11318,6278,17268,1093980,2096.615,0.053,0.061,0.614
ID229982,229982,21,257.988,3.722,2.35,0,135,135,0.052,1,-10921639,10044.629,9651,6824,16741,974329,1849.171,0.021,0.062,0.635
ID231656,231656,21,291.996,3.722,2.34,0,136,136,0.052,1,-10921639,9151.031,8827,5386,13824,887650,1940.321,0.08,0.078,0.683
ID236743,236743,21,240.309,3.724,2.34,0,137,137,0.052,1,-10921639,8128.021,7898,4758,14866,788418,1822.543,0.052,0.071,0.592
ID233355,233355,21,223.684,3.723,2.326,0,138,138,0.052,1,-10921639,7562.309,7388,4675,12433,733544,1681.277,0.198,0.066,0.559
ID235041,235041,21,191.599,3.727,2.322,0,139,139,0.052,1,-10921639,7437.649,7244,4381,10876,721452,1457.517,0.198,0.061,0.586
ID238427,238427,21,130.233,3.724,2.309,0,140,140,0.052,1,-10921639,7625.979,7642,4044,11636,739720,1423.234,0.188,0.037,0.381
ID253079,253079,21,278.483,3.866,2.25,0,147,147,0.052,1,-10921639,27344.392,27032,19108,37071,2652406,3720.818,0.029,0.01,0.14
ID251419,251419,21,385.159,3.864,2.255,0,148,148,0.052,1,-10921639,30002.289,30165,17851,40685,2910222,3829.785,0.166,0.021,0.326
ID249793,249793,21,315.278,3.862,2.254,0,149,149,0.052,1,-10921639,30925.474,30893,23806,38862,2999771,3403.262,0.198,0.016,0.283
ID254697,254697,21,255.468,3.868,2.255,0,150,150,0.052,1,-10921639,30168.289,29874,23793,39418,2926324,3550.924,0.166,0.009,0.146
ID257896,257896,21,310.495,3.866,2.259,0,151,151,0.052,1,-10921639,28956.897,28814,19792,38866,2808819,3803.955,0.021,0.013,0.199
ID261169,261169,21,249.964,3.873,2.257,0,152,152,0.052,1,-10921639,26350.557,26384,18084,35696,2556004,3612.879,0.051,0.006,0.092
ID256284,256284,21,251.959,3.867,2.242,0,153,153,0.052,1,-10921639,24278.196,24340,16607,30961,2354985,3150.597,0.06,0.017,0.262
ID259505,259505,21,257.41,3.866,2.246,0,154,154,0.052,1,-10921639,20129.567,19938,14152,29793,1952568,3074.176,0.051,0.008,0.109
ID262774,262774,21,152.071,3.869,2.243,0,155,155,0.052,1,-10921639,16930.196,16769,11762,23699,1642229,2492.349,0.19,0.004,0.058
ID264405,264405,21,101.529,3.867,2.229,0,156,156,0.052,1,-10921639,13838.412,13689,8458,18998,1342326,2223.306,0.198,-1.93E-04,-0.002
ID267739,267739,21,129.387,4.02,2.226,0,157,157,0.052,1,-10921639,10362.928,10276,6542,13553,1005204,1559.553,0.198,0.035,0.445
ID269408,269408,21,159.709,4.028,2.25,0,158,158,0.052,1,-10921639,9196.68,9058,4457,13821,892078,1721.925,0.159,0.044,0.455
ID266079,266079,21,134.286,4.045,2.24,0,159,159,0.052,1,-10921639,8049.443,7752,5148,12579,780796,1629.462,0.198,0.038,0.358
ID271111,271111,21,94.887,4.047,2.235,0,160,160,0.052,1,-10921639,7280.124,7234,4536,11144,706172,1182.767,0.175,0.038,0.454
ID7612,7612,28,657.809,2.442,2.717,0,0,0,0.052,1,-10921639,47039.649,46903,38537,56829,4562846,3885.085,0.198,0.042,0.984
ID9297,9297,28,758.422,2.467,2.696,0,1,1,0.052,1,-10921639,48535.196,49413,36642,58921,4707914,4813.444,0.095,0.047,0.904
ID2532,2532,28,625.247,2.452,2.668,0,2,2,0.052,1,-10921639,49368.722,49417,40992,57551,4788766,3785.023,0.188,0.034,0.85
ID10970,10970,28,811.086,2.45,2.664,0,3,3,0.052,1,-10921639,51365.588,51447,42202,61205,4982462,4076.899,0.187,0.043,1.027
ID4206,4206,28,680.858,2.469,2.664,0,4,4,0.052,1,-10921639,48659.938,48513,36918,58953,4720014,4637.611,0.198,0.034,0.692
ID5891,5891,28,671.266,2.448,2.649,0,5,5,0.052,1,-10921639,46420.845,46307,35520,55335,4502822,4227.573,0.188,0.042,0.893
ID14380,14380,28,589.16,2.46,2.649,0,6,6,0.052,1,-10921639,40409.938,40388,29056,49727,3919764,4350.706,0.084,0.04,0.722
ID12660,12660,28,476.805,2.457,2.639,0,7,7,0.052,1,-10921639,34525.34,34156,25444,43230,3348958,3589.749,0.198,0.037,0.677
ID16076,16076,28,361.691,2.437,2.631,0,8,8,0.052,1,-10921639,29172.814,29040,22619,35944,2829763,2952.942,0.163,0.037,0.704
ID17796,17796,28,344.66,2.448,2.634,0,9,9,0.052,1,-10921639,23837.753,23634,17333,32245,2312262,3020.181,0.198,0.039,0.591
ID23013,23013,28,172.761,2.448,2.629,0,10,10,0.052,1,-10921639,18703.897,18403,13280,24778,1814278,2363.055,0.124,0.018,0.276
ID21271,21271,28,104.996,2.448,2.62,0,11,11,0.052,1,-10921639,15794,15757,10596,21336,1532018,2230.19,0.186,0.013,0.187
ID24724,24724,28,83.774,2.356,2.626,0,12,12,0.052,1,-10921639,13350.32,13460,8372,18509,1294981,2056.108,0.021,0.007,0.089
ID35168,35168,28,281.833,2.45,2.552,0,17,17,0.052,1,-10921639,16988.031,16469,10642,25254,1647839,2832.848,0.198,0.022,0.254
ID33419,33419,28,460.563,2.45,2.551,0,18,18,0.052,1,-10921639,20436.742,20042,12880,29573,1982364,3531.267,0.021,0.035,0.394
ID36887,36887,28,526.408,2.453,2.545,0,19,19,0.052,1,-10921639,24364.546,24146,16704,37975,2363361,3810.352,0.05,0.041,0.498
ID31711,31711,28,528.148,2.442,2.545,0,20,20,0.052,1,-10921639,28688.979,28715,21392,40371,2782831,3890.344,0.198,0.039,0.555
ID38596,38596,28,521.602,2.445,2.536,0,21,21,0.052,1,-10921639,33775.33,33781,25748,47591,3276207,3864.443,0.198,0.03,0.504
ID42035,42035,28,590.977,2.436,2.544,0,22,22,0.052,1,-10921639,37164.948,37155,26459,49141,3605000,4474.664,0.059,0.031,0.507
ID40317,40317,28,592.211,2.432,2.545,0,23,23,0.052,1,-10921639,41678.99,41905,34305,51893,4042862,3951.77,0.093,0.035,0.713
ID43766,43766,28,556.821,2.431,2.566,0,24,24,0.052,1,-10921639,44598.753,44837,35643,55639,4326079,3951.926,0.093,0.034,0.744
ID50529,50529,28,487.683,2.412,2.549,0,25,25,0.052,1,-10921639,47366.526,47376,36534,58454,4594553,3865.739,0.198,0.03,0.71
ID48827,48827,28,647.253,2.446,2.587,0,27,27,0.052,1,-10921639,48709.371,49578,35281,57145,4724809,5128.241,0.092,0.035,0.649
ID47124,47124,28,663.378,2.427,2.55,0,28,28,0.052,1,-10921639,47255.536,47125,34844,55922,4583787,4417.21,0.198,0.041,0.852
ID52195,52195,28,569.04,2.426,2.555,0,29,29,0.052,1,-10921639,44271.392,44341,33721,56021,4294325,4410.878,0.092,0.042,0.806
ID53892,53892,28,429.155,2.425,2.545,0,30,30,0.052,1,-10921639,39283.691,39872,26322,49074,3810518,3756.485,0.198,0.029,0.589
ID55617,55617,28,290.817,2.429,2.547,0,31,31,0.052,1,-10921639,33630.649,33982,24494,40554,3262173,3743.176,0.054,0.016,0.275
ID58452,58452,28,266.855,2.414,2.528,0,32,32,0.052,1,-10921639,28556.918,28564,20358,38060,2770021,2976.903,0.198,0.024,0.443
ID57763,57763,28,216.782,2.43,2.52,0,33,33,0.052,1,-10921639,22996.546,22978,16788,30785,2230665,2655.378,0.091,0.017,0.285
ID62479,62479,28,158.797,2.42,2.511,0,34,34,0.052,1,-10921639,18683.144,18777,13244,25254,1812265,2645.902,0.051,0.013,0.187
ID60706,60706,28,85.35,2.431,2.479,0,35,35,0.052,1,-10921639,15390.763,15406,10317,21114,1492904,2193.003,0.164,0.005,0.075
ID71061,71061,28,283.219,2.379,2.348,0,39,39,0.052,1,-10921639,13163.454,13080,7355,18268,1276855,2242.208,0.18,0.055,0.61
ID69330,69330,28,470.429,2.388,2.35,0,40,40,0.052,1,-10921639,14697.804,14588,9196,22389,1425687,2724.155,0.059,0.089,0.878
ID74508,74508,28,482.867,2.376,2.334,0,41,41,0.052,1,-10921639,15947.01,15411,9908,22648,1546860,2803.643,0.078,0.085,0.896
ID79697,79697,28,625.554,2.371,2.337,0,42,42,0.052,1,-10921639,18351.794,18583,12019,27144,1780124,3076.111,0.092,0.096,1.048
ID72800,72800,28,669.764,2.368,2.33,0,43,43,0.052,1,-10921639,21423.32,21651,12949,31504,2078062,3560.139,0.054,0.085,0.944
ID76242,76242,28,712.413,2.362,2.328,0,44,44,0.052,1,-10921639,27284.155,27233,19090,34669,2646563,3280.142,0.198,0.085,1.305
ID77973,77973,28,711.483,2.364,2.331,0,45,45,0.052,1,-10921639,32657.598,32816,21067,40475,3167787,3705.406,0.198,0.068,1.122
ID81408,81408,28,594.789,2.354,2.312,0,46,46,0.052,1,-10921639,38110.144,38050,29227,47474,3696684,3428.311,0.198,0.046,0.982
ID84763,84763,28,517.198,2.354,2.309,0,47,47,0.052,1,-10921639,42535.928,42310,33322,54711,4125985,3913.094,0.086,0.032,0.681
ID83089,83089,28,365.428,2.357,2.293,0,48,48,0.052,1,-10921639,45998.557,45779,37343,53883,4461860,3510.319,0.187,0.021,0.529
ID93108,93108,28,514.29,2.438,2.341,0,55,55,0.052,1,-10921639,35306.381,35298,24982,46191,3424719,4017.698,0.087,0.043,0.727
ID94812,94812,28,485.67,2.432,2.353,0,56,56,0.052,1,-10921639,30299.67,29938,20343,40479,2939068,3847.542,0.198,0.036,0.546
ID105069,105069,28,327.719,2.431,2.367,0,57,57,0.052,1,-10921639,25534.938,25815,19255,33319,2476889,2935.4,0.092,0.033,0.554
ID100631,100631,28,314.364,2.435,2.348,0,58,58,0.052,1,-10921639,20411.969,20682,11380,27753,1979961,2949.124,0.187,0.03,0.398
ID110217,110217,28,282.32,2.429,2.349,0,59,59,0.052,1,-10921639,17184.351,17248,12146,24987,1666882,2682.847,0.187,0.029,0.363
ID108500,108500,28,378.827,2.433,2.341,0,60,60,0.052,1,-10921639,14982.897,15016,9467,21376,1453341,2521.964,0.187,0.05,0.564
ID106765,106765,28,173.157,2.421,2.34,0,61,61,0.052,1,-10921639,12559.938,12348,8888,18410,1218314,1895.807,0.186,0.027,0.347
ID103319,103319,28,235.603,2.416,2.34,0,62,62,0.052,1,-10921639,11657.33,11617,7206,16817,1130761,2241.731,0.058,0.04,0.399
ID100702,100702,28,105.539,2.42,2.344,0,63,63,0.052,1,-10921639,10601.835,10480,6153,14957,1028378,1839.107,0.198,0.012,0.139
ID122179,122179,28,174.099,2.372,2.395,0,69,69,0.052,1,-10921639,20523.041,20485,15314,28879,1990735,2688.701,0.113,0.028,0.42
ID120489,120489,28,179.516,2.365,2.349,0,70,70,0.052,1,-10921639,26658.371,26872,20136,32058,2585862,2512.438,0.092,0.02,0.411
ID115387,115387,28,307.56,2.359,2.378,0,71,71,0.052,1,-10921639,32288.093,32628,25025,40991,3131945,3314.745,0.177,0.023,0.443
ID125581,125581,28,283.307,2.365,2.344,0,72,72,0.052,1,-10921639,20068.99,20110,14134,26701,1946692,2396.093,0.198,0.047,0.756
ID132631,132631,28,374.229,2.362,2.307,0,73,73,0.052,1,-10921639,45529.814,45667,34692,56443,4416392,4231.485,0.198,0.018,0.375
ID127503,127503,28,453.812,2.356,2.282,0,74,74,0.052,1,-10921639,51216.309,50975,40481,61715,4967982,3696.219,0.176,0.024,0.644
ID128076,128076,28,492.954,2.373,2.298,0,75,75,0.052,1,-10921639,53100.093,52579,43617,63575,5150709,4005.159,0.168,0.022,0.559
ID130372,130372,28,380.098,2.354,2.293,0,76,76,0.052,1,-10921639,52783.258,52702,42037,62395,5119976,4163.655,0.157,0.011,0.284
ID132758,132758,28,398.086,2.353,2.283,0,77,77,0.052,1,-10921639,50566.577,50745,42039,60325,4904958,3832.783,0.198,0.018,0.455
ID136926,136926,28,368.21,2.351,2.28,0,78,78,0.052,1,-10921639,45470.309,45494,35371,56775,4410620,3588.96,0.093,0.023,0.563
ID138558,138558,28,324.564,2.345,2.277,0,79,79,0.052,1,-10921639,39148.814,38347,32256,50343,3797435,3850.694,0.198,0.011,0.222
ID140207,140207,28,328.929,2.352,2.279,0,80,80,0.052,1,-10921639,33221.165,32659,26878,44867,3222453,3724.205,0.186,0.019,0.332
ID135282,135282,28,230.621,2.346,2.288,0,81,81,0.052,1,-10921639,27608.34,27502,21965,33944,2678009,2646.824,0.198,0.023,0.476
ID141901,141901,28,98.082,2.323,2.275,0,82,82,0.052,1,-10921639,21605.619,21124,13572,28997,2095745,3006.555,0.19,-0.004,-0.052
ID143599,143599,28,163.486,2.346,2.27,0,83,83,0.052,1,-10921639,18239.701,18044,13182,23730,1769251,2286.04,0.09,0.026,0.409
ID145268,145268,28,169.595,2.307,2.264,0,84,84,0.052,1,-10921639,14769.309,14661,8801,22553,1432623,2462.536,0.052,0.017,0.206
ID160042,160042,28,310.4,2.305,2.287,0,93,93,0.052,1,-10921639,17547.412,17760,10523,25333,1702099,2699.4,0.179,0.051,0.636
ID163956,163956,28,390.2,2.304,2.279,0,94,94,0.052,1,-10921639,23622.928,23838,13736,30596,2291424,3264.765,0.085,0.042,0.586
ID162273,162273,28,455.847,2.3,2.28,0,95,95,0.052,1,-10921639,30704.711,30697,21640,37637,2978357,3460.493,0.093,0.047,0.802
ID167255,167255,28,417.237,2.303,2.271,0,96,96,0.052,1,-10921639,36213.814,35983,27311,45009,3512740,3379.959,0.198,0.034,0.699
ID165600,165600,28,277.298,2.286,2.249,0,97,97,0.052,1,-10921639,40109.351,40270,32030,46902,3890607,3377.295,0.092,0.012,0.279
ID168865,168865,28,374.839,2.293,2.263,0,98,98,0.052,1,-10921639,44200.454,44084,33974,52410,4287444,3627.957,0.093,0.023,0.551
ID170491,170491,28,393.8,2.307,2.244,0,99,99,0.052,1,-10921639,46323.206,45882,37343,59135,4493351,3529.113,0.094,0.025,0.631
ID172101,172101,28,238.879,2.277,2.24,0,100,100,0.052,1,-10921639,45073.206,44966,37758,54034,4372101,3713.41,0.157,0.005,0.127
ID173745,173745,28,284.759,2.309,2.24,0,101,101,0.052,1,-10921639,44401.588,44032,31259,52027,4306954,3897.067,0.095,0.016,0.351
ID175386,175386,28,237.569,2.277,2.239,0,102,102,0.052,1,-10921639,42653.031,42803,32977,56053,4137344,4038.106,0.179,0.014,0.286
ID177024,177024,28,347.672,2.278,2.238,0,103,103,0.052,1,-10921639,38967.052,38802,29283,48495,3779804,4063.813,0.174,0.022,0.418
ID178554,178554,28,312.556,2.291,2.232,0,104,104,0.052,1,-10921639,33246.99,33102,24821,42462,3224958,3596.88,0.184,0.016,0.286
ID181974,181974,28,230.941,2.308,2.239,0,105,105,0.052,1,-10921639,28848.907,28861,21561,36874,2798344,3106.26,0.188,0.017,0.318
ID183613,183613,28,198.993,2.286,2.229,0,106,106,0.052,1,-10921639,23780.289,23563,16664,30158,2306688,2741.214,0.198,0.008,0.143
ID180314,180314,28,224.797,2.268,2.224,0,107,107,0.052,1,-10921639,19349.351,18935,13084,26175,1876887,2893.903,0.166,0.026,0.337
ID186967,186967,28,128.387,2.295,2.234,0,108,108,0.052,1,-10921639,15780.577,15713,10575,21392,1530716,2212.544,0.198,0.012,0.172
ID185281,185281,28,89.453,2.296,2.234,0,109,109,0.052,1,-10921639,12886.371,12698,8618,17451,1249978,2026.688,0.135,0.005,0.058
ID188602,188602,28,124.13,2.222,2.079,0,111,111,0.052,1,-10921639,10581.196,10400,4790,16416,1026376,2022.59,0.172,0.041,0.414
ID191962,191962,28,80.215,2.272,1.993,0,112,112,0.052,1,-10921639,9457.124,9430,5888,13345,917341,1685.389,0.136,0.005,0.06
ID198785,198785,28,124.55,2.248,2.033,0,113,113,0.052,1,-10921639,10034.577,9960,6744,14756,973354,1526.302,0.052,0.027,0.345
ID195358,195358,28,189.18,2.264,2.015,0,114,114,0.052,1,-10921639,10805.227,10700,6584,14533,1048107,1790.973,0.104,0.051,0.585
ID197045,197045,28,271.442,2.257,1.996,0,115,115,0.052,1,-10921639,11991.567,12228,7368,15941,1163182,2036.475,0.113,0.064,0.707
ID193654,193654,28,312.071,2.251,2.005,0,116,116,0.052,1,-10921639,13883.918,13788,8749,20185,1346740,2411.576,0.054,0.057,0.62
ID200441,200441,28,466.255,2.253,2.002,0,117,117,0.052,1,-10921639,17686.629,17603,11995,27804,1715603,3071.033,0.084,0.074,0.79
ID202101,202101,28,538.804,2.242,2.007,0,118,118,0.052,1,-10921639,22435.722,22424,16512,29882,2176265,3055.364,0.198,0.071,0.97
ID203758,203758,28,673.4,2.233,2.01,0,119,119,0.052,1,-10921639,27698.103,27310,16911,38719,2686716,4166.314,0.091,0.068,0.85
ID206986,206986,28,659.211,2.228,2.015,0,120,120,0.052,1,-10921639,32006.402,32306,22957,42319,3104621,3851.849,0.085,0.06,0.937
ID208621,208621,28,593.213,2.23,2.008,0,121,121,0.052,1,-10921639,35021.825,34897,24978,43941,3397117,4036.555,0.061,0.045,0.742
ID210275,210275,28,597.42,2.23,2.008,0,122,122,0.052,1,-10921639,37047.845,37015,28128,47215,3593641,4095.802,0.092,0.045,0.787
ID205376,205376,28,448.074,2.209,1.996,0,123,123,0.052,1,-10921639,37405.32,37267,29099,46643,3628316,3836.828,0.135,0.032,0.601
ID229888,229888,28,66.526,2.301,2.066,0,135,135,0.052,1,-10921639,9753.567,9733,6425,14114,946096,1625.238,0.185,0.016,0.186
ID231579,231579,28,68.024,2.342,2.07,0,136,136,0.052,1,-10921639,9315,9224,6744,13610,903555,1497.217,0.093,0.019,0.238
ID236662,236662,28,70.462,2.337,2.076,0,137,137,0.052,1,-10921639,9150.165,9040,5862,14355,887566,1552.117,0.198,0.018,0.205
ID233282,233282,28,96.609,2.315,2.078,0,138,138,0.052,1,-10921639,9725.258,9528,5921,15074,943350,1673.653,0.198,0.017,0.194
ID234968,234968,28,101.084,2.316,2.073,0,139,139,0.052,1,-10921639,10577.546,10304,6586,15374,1026022,1625.464,0.198,0.015,0.194
ID238358,238358,28,163.593,2.332,2.069,0,140,140,0.052,1,-10921639,12689.01,12491,8500,19537,1230834,2040.867,0.189,0.04,0.48
ID240031,240031,28,206.566,2.342,2.073,0,141,141,0.052,1,-10921639,15708.546,15596,10846,22608,1523729,2361.611,0.114,0.046,0.579
ID241674,241674,28,199.27,2.33,2.081,0,142,142,0.052,1,-10921639,19093.897,18924,11985,25441,1852108,2531.517,0.176,0.02,0.295
ID248108,248108,28,203.269,2.339,2.005,0,143,143,0.052,1,-10921639,22078.753,22101,13696,28871,2141639,2693.594,0.198,0.021,0.333
ID244888,244888,28,246.019,2.322,1.992,0,144,144,0.052,1,-10921639,25054.309,24792,16789,34229,2430268,3367.695,0.198,0.014,0.21
